Nitrato;pH;Turbidez;CRL;Coliformes;Ecoli
0.48;6.27;5.73;;1;0
0.59;6.44;0.09;;1;0
0.29;;4.32;;1;1
15.16;5.57;0.35;;1;0
0.42;;0.19;;0;0
1.9;;;;;
1.13;6.86;0.32;;1;1
0.23;6.41;1.63;;1;0
0.009;7.34;0.94;;1;1
0.229;6.41;3.5;;1;0
2.9;6.3;2.02;;0;0
0.31;6.81;30;;1;0
0.84;6.73;17.1;;1;1
0.55;5.71;45.1;;1;0
12.255;;0.8;;0;0
10.5;7.1;0.1;;1;0
11.91;6.35;1;;1;1
4.5;6.67;0.47;;0;0
1.44;;3.2;;;0
7.4;;;;;
6.4;;;;;
0.53;7.63;7.59;;1;0
1.7;;;;;
20.7;;;;;
0.29;;7.92;;1;1
1.39;5.89;0.51;;;
0.229;6.49;22.6;;1;1
0.66;6.7;8.11;;1;1
1.27;;;;;
2.18;6.34;50.7;;0;0
0.32;5.86;45.8;;0;0
4.7;6.44;8.85;;0;0
8.4;4.21;0.35;;1;1
0.13;6.5;0.72;;1;0
4.5;6.46;0.7;;1;1
0.11;5.68;5.31;;1;1
0;;;;;
3.82;6.49;1.23;;1;0
4.1;6.29;1.72;;1;1
1.9;4.42;1.77;;0;0
3.5;6.46;2.1;;1;1
0.35;7.58;4;;1;1
0.13;7.84;2.08;;1;
0.67;6.62;1.18;;0;0
0.19;6.53;0.36;;0;0
1.21;6.09;0.74;;0;0
0.75;6.14;0.64;;1;1
0.7;4.42;0.3;;0;0
0.001;7.1;0.86;;1;0
;7.06;0.34;;1;1
;6.54;0.34;;1;0
;5.63;0.96;;1;1
;6.25;0.61;;1;1
;6.3;0.34;;1;0
;7.08;0.34;;1;0
;6.6;0.52;;1;0
;6.3;0.34;;1;1
5.6;;;;;
1.3;;;;;
2.7;;;;;
0.3;;;;;
1.3;;;;;
2.2;;;;;
2.39;4.77;0.57;;0;0
0.1;5.63;323;;0;0
0.1;9.69;0.64;;0;0
1.1;;;;;
2;;;;;
0.5;;;;;
3.7;;;;;
5.6;;0.11;;1;1
13.1;;;;;
5.1;;;;;
0.2;;;;;
0.4;;;;;
;;0.2;;0;0
1.1;6.24;5.09;;1;1
1.81;6.42;0.81;;1;0
1.6;6.62;2.27;;1;1
6.3;6.95;0.34;;0;0
9.7;6.6;0.54;;1;0
0.88;7.38;0.42;;1;0
1.57;7.33;0.59;;1;0
1.4;6.43;0.41;;1;1
0.27;0;2.9;;1;1
0.5;7.76;16.6;;1;1
0.23;7.65;1.45;;1;1
1.1;6.56;0.34;;1;1
0.5;7.04;0.1;;1;1
0.1;6.66;5.9;;1;1
0.45;6.47;5.3;;1;0
2.33;6.88;37.6;;1;1
0.74;;2.8;;1;1
4.2;6.55;0.34;;0;0
0.015;6.86;0.55;;1;0
0.23;6.13;0.34;;0;0
1.73;6.53;0.2;;1;1
3.8;6.05;0.35;;1;0
0.35;;4.5;;1;0
0.23;7.52;2.69;;1;1
0.5;7.27;1;;1;1
0.1;7.44;4.58;;1;
18;;;;;
7.4;;;;;
0.98;6.97;0.18;;0;0
0.5;7.1;2.15;;0;0
3.6;6.55;100;;0;0
1.06;;0.1;;1;0
1.17;7.37;0.34;;1;0
0.1;6.46;1;;1;0
0.82;6.59;0.98;;1;1
1.74;6.41;0.2;;1;0
3.83;6.82;0.62;;0;0
0.015;7.33;0.36;;1;0
0.78;6.77;0.37;;1;1
0.5;7.32;0.18;;1;0
0.51;7.46;5.24;;1;1
0.5;7.82;3.4;;1;1
0.5;7.61;9.3;;1;1
1.2;7.25;0.17;0.5;0;0
1;;;;;
0.5;6.41;1.95;;1;0
1.7;7.37;0.56;;1;1
0.7;6.99;0.6;;1;1
9.55;6.55;1.24;;1;0
1.75;6.35;3.17;;1;1
0.91;6.4;1.55;;1;1
2.13;6.3;0.67;;1;1
0.65;7.07;0.1;;0;0
1.38;6.86;0.34;;1;0
;;0.4;;1;0
0.69;7.31;0.81;;1;0
0.5;7.26;1;;1;0
0.75;7.21;1.35;;1;1
0.1;6.61;0.7;;0;0
5.5;6.06;24.08;;1;1
0.01;5.99;0.79;;1;1
9.9;;0.6;;0;0
2.59;6.41;0.4;;1;0
8.53;6.59;0.1;;1;1
4.13;6.6;0.1;;1;0
2.17;7.93;0.1;;1;0
3.63;8.38;0.35;;0;0
0.1;6.63;0.3;;0;0
0.5;6.51;0.58;;1;0
17.76;6.39;0.34;;0;0
0.5;7.31;0.5;;1;1
0.25;7.05;2.43;;0;0
1.26;6.28;0.34;;1;0
3.7;6.4;7.13;;1;0
0.5;;78.1;;1;1
0.361;6.98;1.8;;1;
0.44;6.73;14.56;;1;1
0.57;6.82;3.2;;1;0
0.5;6.11;9.22;;1;1
0.43;6.27;10.9;;1;1
;6.85;1.7;;1;1
0.23;7.58;2.57;;1;1
1.4;;;;;
0.5;;;;;
13.29;6.05;1.54;;1;1
13.9;5.97;0.43;;1;1
2.63;6.43;0.1;;1;1
2.5;7.94;19.6;;1;1
0.5;7.8;0.49;;1;0
2.24;6.68;0.65;;1;0
0.59;6.66;3.11;;1;1
2.58;6.79;5.31;;1;1
0.23;6.21;0.4;;1;1
1.01;6.6;0.1;;1;1
0.12;7.11;1.6;;1;0
0.46;;0.3;;0;0
1.2;7;2.04;;0;0
0.5;5.97;0.39;;1;0
5;7.3;0.63;;1;0
4.15;5.92;11.7;;1;1
6.68;5.98;1.21;;1;1
13.5;;0.74;;1;1
2;6.52;0.87;;1;1
;6.5;1.59;;1;0
1.24;7.18;1.45;;1;1
0.29;7.09;3.39;;0;0
4.62;6.3;5.46;;1;1
2.5;6.2;6.93;;1;1
;;1.2;;1;0
0.5;6.56;0.48;;0;0
0.51;6.01;0.5;;0;0
0.5;7.82;15.8;;;
0.24;7.42;10;;1;0
0.6;7.66;10.1;;1;1
0.5;8.17;17.9;;1;1
26.7;;;;;
0.1;;0.7;;0;0
17.43;6.36;0.36;;1;0
13.1;6.3;1.17;;1;1
0.5;7.51;0.1;;1;1
0.23;6.72;0.34;;1;
0.25;6.5;0.56;;0;0
0.5;6.63;181;;0;0
0.5;7.89;0.1;;1;0
2.57;7.82;0.34;;0;0
0.23;6.63;0.34;;1;0
5.55;6.57;0.34;;0;0
3.5;6.43;0.12;;0;0
0.86;6.49;0.42;;1;1
2.74;6.17;0.8;;1;0
0.89;8.43;0.1;;1;0
3.02;6.19;0.34;;1;0
8.98;6.09;0.73;;1;1
;6.7;0.34;;1;0
31.06;6.56;1.03;;1;0
2.76;6.87;1.3;;0;0
;6.85;0.34;;1;0
0.79;7.08;0.66;;0;0
0.5;;1.5;;1;1
0.4;7.58;0.5;;0;0
0.69;7.52;1.28;;0;0
0.3;7.12;1;;1;1
0.5;7.47;0.9;;1;1
0.01;7.15;2.77;;1;1
0.409;6.67;0.02;;1;
0.5;7.55;1.7;;1;1
0.23;6.68;1.72;;1;1
0.44;6.45;0.8;;1;0
0.5;6.36;1.3;;1;0
0.55;6.58;0.68;;1;0
5.5;;;;;
3.4;;6.2;;1;0
10.57;6.51;3.66;;1;1
5.47;;4.12;;1;1
2.7;;;;;
0.52;6.43;0.7;;1;1
4.4;6.64;3.35;;1;1
11.77;6.6;0.4;;0;0
19.5;;;;;
4;;;;;
1.08;5.86;0.34;;0;0
0.28;6.5;1.8;;1;1
0.45;6.79;4.14;;1;1
0.23;6.63;0.35;;1;1
3.71;6.79;0.64;;1;1
2.7;;23.9;;1;1
4.35;6.77;18.4;;1;1
4.21;;24.7;;1;1
2.83;7.38;1.26;;1;1
0.96;7.42;0.74;;1;1
3.7;6.63;1.05;;1;1
1.72;6.24;3.33;;0;0
4.14;5.51;0.34;;1;0
3.71;5.64;0.1;;1;0
4.13;5.48;0.34;;1;0
5;;;;;
0.65;;0.7;;1;1
;6.59;0.4;;1;0
0.51;5.81;0.6;;;
0.39;;0.7;;1;0
1.3;5.51;0.6;;1;0
4.92;7.81;0.34;;0;0
0.32;;;;;
3.1;;;;;
7.1;6.41;1.7;;1;1
;7.77;3.15;;1;1
4.35;6.12;1.14;;1;0
5.5;;;;;
1.91;;1.1;;1;1
0.21;6.04;0.9;;0;0
1;9.3;1.66;;1;0
2.2;;;;;
0.23;6.28;0.7;;1;1
7;;;;;
3.6;;;;;
1.7;;;;;
0.51;6.8;0.1;;1;0
0.23;6.94;0.34;;1;0
3;5.85;0.34;;0;0
5.4;;;;;
0.82;7.32;2.28;;1;
1.1;;;;;
0.29;6.54;0.6;;0;0
2.66;5.94;4.86;;1;1
4.1;;;;;
1.5;6.19;0.34;;1;0
0.63;5.71;2.26;;1;0
1.8;4.15;1.03;;0;0
0.229;5.61;17.76;;1;1
0.11;6.38;1.41;;1;
0.29;5.85;5.62;;1;0
3.8;6.38;0.34;;1;0
0.5;0;1.1;;1;0
3.62;5.56;1.54;;1;0
2.5;;;;;
0.01;5.49;31.6;;0;0
67.6;;;;;
0.29;5.65;0.68;;1;1
0.46;6.39;0.34;;1;1
0.41;6.9;0.38;;0;0
0.93;6.74;0.56;;1;1
0.53;6.62;0.58;;1;0
1.39;6.64;0.38;;1;1
0.29;7.23;5.05;;1;1
0.29;5.99;7.3;;1;1
67.7;;;;;
0.23;6.73;7.93;;1;0
0.697;6.62;0.54;;0;0
0.95;6.88;0.34;;0;0
0.1;6.45;0.62;;1;1
0.22;7.41;0.34;;;0
0.53;5.77;0.76;;1;1
0.29;5.91;1.96;;1;0
0.29;5.78;0.33;;0;0
0.82;5.96;0.09;;1;0
0.29;;1.79;;0;0
0.27;5.76;18.51;;1;1
0.09;5.92;6.23;;0;0
0.29;5.68;0.52;;0;0
0.44;5.89;0.34;;1;0
0.229;5.93;0.95;;1;0
1.08;5.58;1.31;;1;0
0.23;4.36;9.75;;1;0
0.32;5.56;0.63;;0;0
2.39;;1.34;;0;0
0.229;4.85;0.339;;1;1
5.23;4.62;0.58;;1;0
0.42;6.35;21.3;;0;0
0.96;4.33;2.01;;1;1
0.029;6.04;1.68;;1;0
0.29;5.65;0.82;;1;1
2.03;;0.09;;0;0
2.84;;0.09;;1;0
0.29;;1.56;;0;0
0.41;6.2;0.09;;0;0
14.6;6.53;0.34;;1;0
0.29;;0.98;;0;0
0.229;5.86;1.61;;0;0
0.49;5.82;0.09;;0;0
0.229;5.58;0.95;;1;0
0.29;;0.09;;1;0
0.29;5.55;0.25;;0;0
1.04;7.31;1.42;;1;0
0.29;6.29;0.1;;0;0
5.32;6.7;0.34;;;
0.29;5.95;0.09;;0;0
0.8;5.72;30.9;;1;0
0.79;;0.09;;1;1
0.09;5.34;2.13;;1;0
0.29;;0.1;;0;0
0.5;7.68;5.58;;1;1
0.38;5.96;3.24;;0;0
0.51;6.41;4.11;;1;0
0.42;6.05;0.09;;0;0
0.29;;1.6;;1;0
0.29;;0.23;;1;0
0.09;6.23;16.1;;1;1
0.29;5.97;5.59;;1;0
0.09;;1.9;;1;0
1.67;;0.12;;1;1
0.229;5.64;1.76;;0;0
0.1;6.46;5.5;;1;0
0.29;5.57;1.85;;1;0
0.29;;2.05;;0;0
0.1;7.15;0.78;;1;1
0.3;6.52;0.57;;1;0
0.3;5.87;0.09;;0;0
0.12;5.82;18.4;;1;1
0.17;6.12;1.48;;1;1
0.29;5.97;3.05;;0;0
0.29;6.41;0.1;;1;0
0.3;;5.57;;1;1
0.09;;0.6;;0;0
0.29;7.23;0.1;;1;1
0.18;6.11;0.44;;1;0
10.83;6.45;38.5;;0;0
0.34;5.79;8.5;;1;0
0.09;6.6;27.5;;1;0
14.08;;1.2;;0;0
17.8;;0.6;;0;0
11.8;;1.19;;1;1
16.4;6.61;1.98;;1;1
0.39;6.74;16.5;;;
0.002;6.62;3.57;;1;1
1.03;6.26;3.57;;;
5.19;6.4;4.7;;1;1
6.22;6.89;4.05;;0;0
4.68;6.35;2.84;;1;0
0.29;7.03;6.7;;1;1
0.55;6.95;1.61;;0;0
1.8;5.64;0.34;;;0
3.2;6.5;0.12;;1;1
0.4;7.73;1;;1;1
0.09;6.32;9.94;;1;0
1.25;7.47;8.24;;1;1
5.66;6.21;0.8;;1;1
3.4;6;0.4;;1;1
1.95;6.96;0.39;;0;0
5.6;;;;;
1.5;6.43;2.05;;1;1
0.31;;3.1;;1;1
1.2;7.17;0.74;;0;0
0.296;6.79;0.34;;1;0
0.259;6.3;0.34;;0;0
1.6;6.89;0.34;;1;1
0.11;5.94;2.98;;0;0
0.11;6.37;1.77;;0;0
0.7;4.77;0.24;;0;0
3.5;4.43;0.34;;1;0
8.7;;;;;
1.921;;;;;
1.05;6.79;1.03;;0;0
13.5;6.76;0.83;;;
;6.92;1.05;;1;1
;6.6;0.34;;1;0
6;6.24;0.34;;;
;6.74;1.64;;1;1
;5.89;0.34;;0;0
;6.21;0.34;;1;1
1.5;;;;;
0;;;;;
4.9;;;;;
2.1;;;;;
11;;;;;
0.3;;;;;
1.7;;;;;
0.5;;;;;
0.05;;;;;
1;;;;;
8;;;;;
1;;;;;
3.5;;;;;
0.1;9.24;0.84;;0;0
1;;;;;
1.8;;;;;
1.1;;;;;
3.6;;;;;
0.004;;;;;
4.4;;;;;
0.7;;;;;
3.5;;;;;
0.3;;;;;
;;;;;
0.527;6.15;0.2;;1;0
0.7;6.53;15;;1;1
2.42;6.4;0.2;;1;0
0.44;6.41;18.8;;1;1
0.94;7.25;0.34;1;0;0
0.42;7.03;0.34;;1;1
0.9;6.86;0.34;;1;1
1.03;6.67;0.1;;1;1
4.59;6.36;0.44;;1;0
4.27;6.78;0.34;;1;0
1.74;7.22;0.34;;0;0
3.5;7.27;0.34;;1;0
8.2;6.09;0.2;;0;0
;6.53;0.57;;0;0
5.08;6.61;0.53;;1;1
1.31;6.37;0.1;;0;0
9.18;6.66;0.1;;0;0
;7.17;2.8;;1;
0.23;6.79;5.73;;1;1
1.11;6.52;0.4;;1;0
;6.39;0.2;;1;0
2.03;6.38;0.3;;1;0
0.5;7.19;37.2;;1;0
0.23;6.75;9.41;;1;1
0.55;6.94;32.3;;1;1
1.57;6.57;0.1;;1;0
6.54;6.55;0.34;;1;0
4.75;6.9;1.04;;1;0
4.29;6.79;0.6;;1;0
8.01;6.54;0.34;;1;1
0.83;6.16;1.62;;;
1.202;6.45;0.2;;1;0
1.59;7.9;0.1;;1;0
0.1;7.55;2.59;;1;
0.48;6.55;200;;0;0
3.9;6.47;104;;1;0
0.5;7.75;1.67;;1;0
0.72;7.93;0.65;;1;0
0.23;7.78;0.34;;1;0
0.13;6.46;5.5;;0;0
0.46;6.44;1.21;;1;0
0.5;6.41;0.1;;1;0
0.5;7.01;0.41;;1;0
0.8;6.71;0.41;;1;1
0.73;6.86;1.14;;1;1
0.5;6.84;0.1;;0;0
2.27;7.03;0.1;;1;0
0.5;6.89;0.1;;1;0
1.35;6.87;0.34;;1;0
0.13;7.23;11.3;;1;1
0.5;7.33;2.8;;1;1
0.49;7.92;0.39;;0;0
0.23;6.57;3.08;;1;0
0.7;6.55;6.81;;1;1
0.41;7.67;0.83;;0;0
0.65;;1.3;;1;1
4.05;7.26;0.34;;0;0
1.1;6.82;0.57;;1;1
85.68;6.98;12.5;;1;1
96.7;7;0.6;;1;1
;6.61;0.7;;;
10.27;6.72;0.5;;1;0
0.01;5.84;0.34;;1;0
11.15;6.77;0.34;;0;0
9.25;6.72;0.34;;1;0
10.4;7.77;0.57;;0;0
9.21;7.8;0.81;;1;0
11.72;7.71;0.41;;0;0
6.29;;2.12;;0;0
3.9;6.64;0.87;;1;1
5.4;6.45;0.34;;0;0
3.3;;0.3;;0;0
4.21;6.53;0.43;;1;0
4.16;6.65;0.34;;1;0
0.73;6.85;0.34;;1;0
0.01;6.42;0.34;;1;0
0.11;7.11;1.5;;1;0
0.28;7.42;0.8;;1;0
0.23;6.61;4.54;;1;1
0.33;7.33;1.21;;1;1
0.23;7.13;1.2;;1;0
0.5;7.18;2.31;;1;1
4.053;6.02;0.4;;0;0
4.82;6.51;1.18;;0;0
0.1;7.38;0.7;;1;0
0.5;6.56;8.62;;1;1
0.36;7.63;3.06;;1;1
0.2;7.43;0.3;;1;0
0.1;7.3;0.4;;1;1
0.2;7.43;0.3;;1;0
0.1;6.12;8.5;;1;0
0.23;6.36;1.74;;1;1
0.6;;1.3;;0;0
0.67;;2.36;;0;0
1.91;7.42;0.66;;0;0
0.65;7.32;2.67;;0;0
1.4;7.12;0.54;;0;0
0.43;7.08;3.2;;;0
2;7.27;1.04;;0;0
0.4;;;;;
0.5;;;;;
3.3;;;;;
5.721;5.63;1.5;;1;0
12.868;6.33;0.5;;1;1
10.01;6.42;0.34;;1;0
14.84;6.32;0.5;;1;0
1.33;6.47;0.1;;1;0
1.15;6.36;1.13;;;
3.56;;0.4;;1;0
0.5;6.33;0.1;;1;0
2.02;6.61;0.34;;0;0
3.49;;1.55;;0;0
1.17;;1.25;;1;
0.55;6.56;1;;1;0
0.29;6.48;0.34;;1;1
0.1;7.39;2.28;;1;1
0.3;;;;;
5.04;6.64;1.1;;0;0
6.65;6.02;0.67;;0;0
1.68;7.22;1.33;;0;0
4.98;7.22;5.71;;1;0
0.54;6.02;1.93;;1;0
15.96;;0.8;;1;0
0.23;6.29;0.34;;1;1
9.05;6.96;0.34;;1;1
1.32;;4.4;;1;0
4;;0.1;;0;0
5.17;6.38;5.5;;1;1
6.43;6.63;14.89;;1;0
5;5.31;3.95;;1;0
0.52;6.1;0.64;;0;0
0.5;6.01;0.1;;0;0
0.5;;1.3;;0;0
0.5;7.44;3.1;;1;1
0.5;6.8;0.22;;0;0
16.2;;0.84;;;
19.19;6.47;0.61;;1;0
0.01;6.12;0.34;;1;1
0.57;7.33;1.5;;1;
0.5;6.75;5.17;;1;0
0.21;6.49;1.2;;1;0
0.21;6.49;1.2;;1;0
1.88;8.82;0.1;;1;0
6.7;7.3;0.34;;1;0
6.57;6.42;0.1;;1;1
3.49;6.4;0.34;;1;0
5.6;6.8;0.34;;1;1
4.07;5.91;1.96;;1;1
2.1;6.35;0.34;;1;0
0.4;7.76;3.86;;0;0
0.54;6.5;0.5;;1;0
0.46;7.18;0.34;;1;1
0.27;6.46;2.4;;1;0
6.82;6.63;1.44;;1;0
2.8;6.57;2.44;;1;1
6.89;;9.2;;1;0
5.14;6.26;2.93;;1;0
10.98;6.31;4.53;;1;0
6.84;6.63;4.36;;1;0
4.8;;;;;
2.09;;;;;
1.8;;;;;
0.5;;;;;
3.4;;;;;
0.422;6.26;0.3;;1;0
;8.87;99.2;;0;0
0.49;6.32;0.48;;1;1
20.2;6.74;0.1;;1;0
1.22;8.05;0.03;;1;1
9.32;6.54;0.1;;1;0
2.6;;;;;
;6.19;0.37;;1;1
0.97;;0.5;;1;1
;7.56;0.19;;1;1
0.75;6.79;0.34;;1;1
3.7;6.47;0.34;;1;1
2.31;6.99;1.93;;1;0
4.3;6.63;1.69;;1;1
;5.82;1.24;;1;1
1.1;7.12;1.7;;0;0
5.1;5.79;6.73;;1;0
6.45;;;;;
1.11;7.21;0.1;;1;1
;6.85;0.1;;1;1
1;6.86;0.5;;1;0
0.89;;3.3;;0;0
1.1;6.95;2.02;;0;0
0.36;;0.37;;1;0
0.29;5.8;0.94;;1;0
1.8;;;;;
8.42;6.26;0.2;;1;0
2.3;;;;;
4.86;;57.4;;1;1
1.3;5.82;0.61;;1;1
;5.9;7.28;;1;1
3.7;5.71;14.76;;1;1
5.2;6.42;0.34;;1;0
9.65;6.59;0.34;;1;0
;6.1;0.34;;1;0
;5.2;24.6;;1;1
4.5;4.93;2.58;;0;0
2.86;6.26;6.27;;1;0
2.97;;2.5;;1;0
2.8;5.72;2.75;;1;0
2;;;;;
;;0.94;;0;0
3.1;;;;;
0.68;9.17;2.4;;1;1
;6.4;0.88;;1;1
1.29;6.56;2.39;;1;1
3.3;;;;;
3.9;;;;;
2.27;6.05;0.72;;0;0
6.25;;14.2;;1;1
0.29;5.79;0.92;;1;0
0.29;6.16;1.2;;0;0
0.29;3.73;23.9;;0;0
9.89;4.65;3.01;;1;1
0.29;5.3;1.32;;1;1
0.29;5.66;51.7;;1;1
1;4.32;0.12;;1;0
0.32;6.97;0.64;;1;1
0.1;6.92;0.34;;0;0
1.74;;;;;
0.51;8.23;0.1;;1;1
3.91;;1.84;;0;0
0.29;5.84;75.2;;1;1
26.2;;;;;
12.2;6;7.3;;1;1
0.29;6.48;0.65;;0;0
;7.29;0.11;;1;1
7.67;7.32;0.41;;1;1
5.1;5.74;0.47;;1;0
2.112;6.8;0.7;;0;0
5.34;6.6;0.71;;1;1
6.7;5.75;0.75;;0;0
0.3;5.01;0.54;;1;0
0.23;5.93;7.34;;0;0
0.29;5.21;0.39;;1;1
0.4;;0.34;;1;0
0.29;7.18;17.7;;1;1
0.29;5.67;0.32;;1;0
0.4;;;;;
0.29;6.08;4.34;;1;1
0.29;7.08;17.2;;1;0
0.29;7.18;8.36;;1;0
0.11;7.58;4.35;;1;0
0.7;6.6;1.65;;0;0
0.81;7.02;1.32;;0;0
0.69;6.94;1.6;;1;0
0.4;7.39;1.94;;0;0
0.29;4.94;0.27;;1;0
0.7;;;;;
0.843;6.9;0.12;;1;1
0.318;6.54;0.72;;1;0
0.24;7.05;2.26;;1;1
0.54;6.57;12.4;;1;1
3.4;7.35;111;;1;
0.229;5.75;3.72;;1;1
0.229;0.02;0.64;;0;0
0.63;;1.37;;1;0
0.29;5.89;0.92;;0;0
0.29;;2.4;;1;1
11.5;5.1;0.09;;0;0
0.29;5.89;0.94;;1;0
0.29;6.13;2.62;;1;1
76.2;;;;;
0.23;6.84;0.34;;0;0
0.47;6.15;21.1;;1;0
1.02;;0.25;;0;0
0.55;6.35;4.1;;0;0
0.09;6.54;9.1;;0;0
0.1;5.19;4.81;;0;0
0.29;5.68;0.77;;1;1
10;;;;;
0.29;6.17;0.09;;0;0
0.29;6.6;0.09;;0;0
0.29;5.75;0.13;;0;0
0.29;;1.4;;1;0
0.29;7.25;0.09;;0;0
0.0029;7.2;3.87;;1;1
0.29;5.75;13.5;;0;0
10.7;6.64;0.55;;0;0
12.2;6.74;0.12;;;
0.28;5.87;28;;1;1
0.229;5.92;19.67;;1;0
0.45;;0.09;;1;1
0.29;5.74;0.59;;0;0
0.29;;2.15;;1;1
0.11;6.23;3.72;;1;1
0.29;6.53;14.2;;0;0
0.09;5.76;11.1;;1;1
0.09;6.84;1.83;;0;0
0.73;;16.4;;1;1
1.88;5.02;0.52;;1;0
0.09;5.91;3.12;;1;0
0.09;6.29;1.13;;1;0
0.46;5.69;6;;0;0
3.01;5.52;0.4;;1;0
11;;;;;
0.29;5.59;11.4;;1;0
0.229;7.8;2.98;;1;1
0.29;;0.17;;1;1
0.29;6.1;0.39;;0;0
0.009;5.58;1.25;;1;0
0.229;6.31;1;;1;0
0.29;;2.91;;1;1
0.09;5.77;48.3;;1;0
0.09;7.2;23;;1;0
0.229;6.3;3.5;;0;0
3.06;;0.1;;1;0
3.31;7.65;1.13;;1;1
0.09;5.99;0.74;;0;0
0.58;6.46;87.3;;0;0
3.75;6.39;6.36;;0;0
1.2;;;;;
16.7;6.02;0.1;;1;0
14.53;6.61;0.61;;1;1
0.92;6.61;3.8;;;
1.84;7.45;47.8;;1;1
0.11;6.78;31.2;;0;0
2.1;;;;;
20.9;;;;;
1.28;5.76;0.47;;;
2;5.92;0.61;;0;0
4.13;6.61;9.64;;0;0
0.17;6.02;20.9;;0;0
1.1;6.44;2.42;;0;0
1.17;6.24;12.6;;1;0
0.6;6.72;32.4;;0;0
1.4;4.23;0.71;;0;0
1.3;6.95;0.67;;1;1
3.94;6.29;1.07;;1;1
1.2;4.24;0.44;;0;0
6.5;6.54;1.39;;1;1
0.23;6.34;34.5;;0;0
0.01;7.04;3.55;;1;1
0.01;;3.55;;1;0
2.12;6.93;0.46;;1;0
0.13;6.3;21.7;;1;1
;7.08;0.85;;1;0
;6.59;0.34;;1;0
;5.93;0.12;;1;0
;5.5;0.34;;1;1
;6.64;0.34;;0;0
;5.85;0.34;;0;0
5;;;;;
1.3;;;;;
1.6;;;;;
1.8;;;;;
5;;;;;
3.8;;;;;
2.9;;;;;
6.8;;;;;
4.2;;;;;
1.8;;;;;
5.4;;;;;
1.2;;;;;
5.1;;;;;
1.3;;;;;
4.1;;;;;
2.1;;;;;
4.3;;0.7;;0;0
2.2;;;;;
10;;;;;
;;;;;
0.52;6.64;3.52;;0;0
;8.19;0.1;;1;1
5.76;6.61;0.34;;1;1
1.6;8.39;0.33;;0;0
0.23;7.96;13.82;;1;1
0.01;7.07;2.79;;1;1
0.29;7.36;;;1;0
1;6.72;0.7;;1;0
0.45;7.25;0.34;;;0
0.38;6.49;1.88;;1;1
0.23;6.69;6.9;;1;0
1.8;7.07;1.8;;1;1
3;;;;;
0.314;6.8;0.98;;0;0
2.7;6.67;0.34;;0;0
1.02;6.59;0.5;;1;0
4.83;6.99;0.34;;0;0
1.6;6.43;0.34;;0;0
17.2;;;;;
5.7;6.5;0.34;;1;1
0.39;7.11;0.94;;1;1
0.5;7.55;0.2;;1;1
1.8;;;;;
0.16;6.52;142;;0;0
;6.73;93.7;;0;0
0.62;7.59;0.34;;1;1
0.47;7.64;0.34;;1;0
0.5;8.24;0.9;;1;1
0.38;6.67;0.9;;1;0
0.53;6.26;0.64;;1;0
0.5;6.84;0.1;;0;0
0.468;6.02;0.4;;0;0
0.23;6.23;0.85;;1;0
2.5;7.02;0.9;;1;1
5.21;6.84;0.34;;1;1
;;0.3;;1;1
0.33;6.91;1.06;;1;1
0.23;7.13;3.4;;1;
0.64;8;3.8;;1;1
0.5;7.34;4.5;;1;1
23.94;6.46;0.89;;1;1
15.92;6.44;0.45;;1;1
0.51;7.45;0.34;;1;0
0.57;7.31;0.34;;1;0
0.5;6.41;1.95;;1;0
0.31;6.38;5.1;;1;1
0.324;6.44;9.2;;1;0
0.59;6.57;7;;1;0
4.26;6.65;1.37;;1;1
1.66;6.7;2.56;;1;1
0.95;;2.16;;0;0
0.41;6.84;1.48;;1;0
1.26;6.81;0.34;;1;1
2.55;6.64;0.75;;1;0
3.6;6.04;0.58;;1;0
2.6;6.29;0.39;;1;0
0.59;6.87;1.03;;1;1
1.88;6.34;3.1;;1;0
0.1;6.25;1;;1;0
0.1;6.6;1.3;;1;0
6.56;5.91;0.48;;1;1
0.5;;2.4;;1;1
8.61;7.05;0.2;;0;0
7.03;;0.9;;1;0
0.38;;;;0;0
9.12;7.25;0.1;;0;0
0.5;;0.3;;1;0
0.3;6.51;0.63;;1;1
1.03;6.88;1.81;;1;1
0.23;7.07;0.34;;1;1
3.54;7.59;0.91;;1;1
0.5;7.19;0.1;;1;1
9.57;6.11;0.34;0.8;0;0
5.3;8.95;0.95;;1;1
1.9;6.53;1.31;;1;1
6.17;6.21;5.35;;1;0
0.5;;78.1;;1;1
0.5;6.71;3.08;;1;1
0.73;7.9;6.1;;1;1
0.25;7.09;1.09;;1;1
0.35;6.94;4.83;;1;1
0.37;6.26;1.3;;1;0
0.5;8.05;7.19;;1;1
2.73;6.86;4.72;;1;1
0.21;7.28;14.5;;1;0
0.25;;2.4;;1;0
0.1;7.31;2.1;;1;0
2.4;6.73;1;0.18;0;0
3.5;7.24;1.74;;0;0
0.1;7.33;2.77;;0;0
0.4;;;;;
1.2;;;;;
3;;;;;
2.2;;;;;
11.2;7;0.34;;1;1
17.3;6.13;5.02;;1;1
9.34;6.32;0.23;;1;1
2.39;6.38;0.34;;;0
7.82;6.71;2.43;;1;0
0.412;6.41;4.1;;1;0
0.58;6.36;4.7;;1;0
0.5;6.48;7.45;;1;1
0.22;7.02;1.52;;1;1
0.204;6.99;4.98;;0;0
0.12;7.11;1.6;;1;0
0.11;6.35;1.78;;1;0
0.35;;;;;
;6.74;2.31;;1;0
4.89;7.01;0.1;;0;0
5;6.09;0.71;;1;0
